id,elevator,timein,timeout,floorin,floorout
276,3,5/13/17 8:56,5/13/17 8:56,10,6
227,2,5/13/17 16:00,5/13/17 16:00,6,4
227,1,5/13/17 7:21,5/13/17 7:21,6,5
227,4,5/13/17 14:54,5/13/17 14:54,5,6
227,3,5/13/17 14:39,5/13/17 14:39,6,3
190,3,5/13/17 5:21,5/13/17 5:21,6,3
190,3,5/13/17 5:24,5/13/17 5:25,2,10
190,3,5/13/17 10:15,5/13/17 10:16,10,4
74,2,5/13/17 18:15,5/13/17 18:15,8,7
74,4,5/13/17 9:48,5/13/17 9:48,6,2
292,4,5/13/17 4:13,5/13/17 4:14,9,2
292,2,5/13/17 11:02,5/13/17 11:02,5,6
292,3,5/13/17 17:51,5/13/17 17:52,6,2
170,1,5/13/17 4:50,5/13/17 4:50,10,9
170,3,5/13/17 8:57,5/13/17 8:57,10,8
170,1,5/13/17 18:45,5/13/17 18:45,2,8
170,1,5/13/17 11:00,5/13/17 11:01,2,8
197,3,5/13/17 14:14,5/13/17 14:15,1,10
197,1,5/13/17 16:22,5/13/17 16:23,4,8
197,3,5/13/17 11:31,5/13/17 11:32,1,8
197,4,5/13/17 7:00,5/13/17 7:01,4,9
19,4,5/13/17 18:41,5/13/17 18:42,2,7
19,3,5/13/17 8:36,5/13/17 8:37,1,5
19,4,5/13/17 5:37,5/13/17 5:37,2,8
19,4,5/13/17 6:24,5/13/17 6:25,5,4
19,2,5/13/17 5:55,5/13/17 5:55,6,7
81,3,5/13/17 12:55,5/13/17 12:55,9,7
81,3,5/13/17 11:26,5/13/17 11:26,3,7
195,4,5/13/17 10:53,5/13/17 10:54,8,1
195,2,5/13/17 8:53,5/13/17 8:54,2,9
195,2,5/13/17 7:15,5/13/17 7:15,8,2
255,1,5/13/17 19:37,5/13/17 19:37,10,5
255,1,5/13/17 15:14,5/13/17 15:14,5,10
255,2,5/13/17 7:18,5/13/17 7:18,2,5
281,2,5/13/17 17:54,5/13/17 17:54,4,8
281,1,5/13/17 19:14,5/13/17 19:15,10,4
239,4,5/14/17 11:02,5/14/17 11:02,3,4
239,2,5/14/17 7:46,5/14/17 7:47,10,1
109,3,5/14/17 8:40,5/14/17 8:41,8,10
109,2,5/14/17 6:11,5/14/17 6:11,1,7
109,3,5/14/17 17:53,5/14/17 17:54,1,7
109,3,5/14/17 10:39,5/14/17 10:40,8,2
109,3,5/14/17 12:31,5/14/17 12:31,4,5
290,2,5/14/17 13:25,5/14/17 13:26,10,4
290,3,5/14/17 4:29,5/14/17 4:29,6,3
290,4,5/14/17 6:39,5/14/17 6:39,7,6
290,3,5/14/17 8:29,5/14/17 8:29,5,9
31,3,5/14/17 10:33,5/14/17 10:33,4,6
31,3,5/14/17 16:02,5/14/17 16:02,8,9
31,1,5/14/17 11:57,5/14/17 11:57,8,10
31,1,5/14/17 5:27,5/14/17 5:27,6,8
123,4,5/14/17 16:25,5/14/17 16:25,1,7
123,4,5/14/17 14:35,5/14/17 14:35,3,7
190,3,5/14/17 17:09,5/14/17 17:09,2,5
190,1,5/14/17 16:05,5/14/17 16:05,7,8
148,2,5/14/17 17:40,5/14/17 17:41,10,5
148,3,5/14/17 10:37,5/14/17 10:38,4,1
148,3,5/14/17 18:28,5/14/17 18:28,4,6
148,3,5/14/17 5:33,5/14/17 5:33,8,6
148,4,5/14/17 11:05,5/14/17 11:05,9,6
172,1,5/14/17 18:54,5/14/17 18:54,7,2
172,2,5/14/17 19:51,5/14/17 19:52,10,4
172,3,5/14/17 18:09,5/14/17 18:10,10,3
172,1,5/14/17 6:04,5/14/17 6:04,2,4
172,2,5/14/17 5:20,5/14/17 5:21,8,1
168,1,5/14/17 7:48,5/14/17 7:49,2,7
168,1,5/14/17 4:15,5/14/17 4:15,1,6
168,4,5/14/17 6:38,5/14/17 6:38,5,10
168,4,5/14/17 11:42,5/14/17 11:43,5,3
168,1,5/14/17 8:44,5/14/17 8:45,3,9
209,2,5/14/17 8:01,5/14/17 8:01,1,4
209,2,5/14/17 7:06,5/14/17 7:06,2,7
94,4,5/14/17 9:05,5/14/17 9:05,2,6
94,4,5/14/17 15:41,5/14/17 15:42,9,2
94,2,5/14/17 13:47,5/14/17 13:47,2,5
251,2,5/14/17 13:33,5/14/17 13:34,2,10
251,4,5/14/17 4:24,5/14/17 4:25,3,5
251,3,5/14/17 15:52,5/14/17 15:52,10,7
251,3,5/14/17 11:16,5/14/17 11:17,5,2
251,1,5/14/17 15:35,5/14/17 15:35,5,3
20,4,5/14/17 15:32,5/14/17 15:32,3,1
20,1,5/14/17 15:54,5/14/17 15:54,7,4
20,1,5/14/17 12:49,5/14/17 12:49,1,3
178,3,5/14/17 15:50,5/14/17 15:51,1,7
178,2,5/14/17 16:15,5/14/17 16:15,3,5
178,2,5/14/17 18:13,5/14/17 18:13,6,9
178,2,5/14/17 19:33,5/14/17 19:34,1,9
285,2,5/14/17 16:21,5/14/17 16:22,3,9
285,1,5/14/17 10:03,5/14/17 10:03,3,7
285,1,5/14/17 9:30,5/14/17 9:30,8,6
168,1,5/14/17 17:24,5/14/17 17:24,8,4
168,1,5/14/17 15:25,5/14/17 15:25,4,6
2,1,5/14/17 13:07,5/14/17 13:07,6,2
2,1,5/14/17 16:15,5/14/17 16:16,5,9
270,4,5/14/17 16:10,5/14/17 16:11,9,1
270,4,5/14/17 15:10,5/14/17 15:10,6,2
270,4,5/14/17 6:24,5/14/17 6:24,6,10
270,3,5/14/17 16:15,5/14/17 16:15,6,4
270,2,5/14/17 16:13,5/14/17 16:13,4,6
254,4,5/14/17 9:32,5/14/17 9:32,8,10
254,1,5/14/17 7:50,5/14/17 7:50,6,8
254,2,5/14/17 6:03,5/14/17 6:03,9,8
254,4,5/14/17 9:22,5/14/17 9:23,3,4
47,3,5/14/17 8:56,5/14/17 8:57,6,10
47,4,5/14/17 4:21,5/14/17 4:22,4,6
47,3,5/14/17 8:20,5/14/17 8:20,9,10
221,3,5/14/17 7:10,5/14/17 7:11,3,5
221,3,5/14/17 13:33,5/14/17 13:34,4,3
221,4,5/14/17 5:42,5/14/17 5:43,4,10
221,2,5/14/17 17:43,5/14/17 17:44,3,7
166,2,5/14/17 7:21,5/14/17 7:22,6,2
166,4,5/14/17 10:39,5/14/17 10:40,7,5
166,1,5/14/17 11:03,5/14/17 11:04,5,10
166,2,5/14/17 10:41,5/14/17 10:41,4,1
233,2,5/14/17 12:09,5/14/17 12:10,6,1
233,3,5/14/17 19:48,5/14/17 19:48,4,9
233,4,5/14/17 8:26,5/14/17 8:26,4,7
233,3,5/14/17 4:37,5/14/17 4:37,10,9
179,4,5/14/17 13:01,5/14/17 13:01,2,1
179,4,5/14/17 16:33,5/14/17 16:33,9,3
179,4,5/14/17 6:29,5/14/17 6:30,6,9
179,2,5/14/17 11:15,5/14/17 11:15,8,5
179,3,5/14/17 4:05,5/14/17 4:05,3,9
198,1,5/14/17 5:34,5/14/17 5:34,1,4
198,4,5/14/17 6:01,5/14/17 6:01,6,9
198,3,5/14/17 19:15,5/14/17 19:15,8,5
198,4,5/14/17 18:20,5/14/17 18:20,6,9
34,2,5/14/17 17:52,5/14/17 17:52,7,8
34,2,5/14/17 16:23,5/14/17 16:24,3,1
34,2,5/14/17 4:24,5/14/17 4:24,1,3
34,2,5/14/17 5:22,5/14/17 5:22,3,5
34,4,5/14/17 5:25,5/14/17 5:25,10,8
274,3,5/14/17 19:05,5/14/17 19:06,5,3
274,3,5/14/17 18:05,5/14/17 18:05,9,7
274,1,5/14/17 18:49,5/14/17 18:50,10,4
274,3,5/14/17 13:14,5/14/17 13:14,2,7
250,1,5/14/17 11:02,5/14/17 11:03,9,4
250,3,5/14/17 11:33,5/14/17 11:33,5,6
250,4,5/14/17 10:38,5/14/17 10:38,5,6
124,3,5/14/17 5:03,5/14/17 5:03,7,5
124,2,5/14/17 13:11,5/14/17 13:11,5,9
124,1,5/14/17 16:48,5/14/17 16:48,7,3
124,1,5/14/17 7:56,5/14/17 7:56,8,5
196,2,5/14/17 14:11,5/14/17 14:11,4,8
196,2,5/14/17 18:12,5/14/17 18:12,5,2
196,2,5/14/17 6:24,5/14/17 6:25,7,9
196,2,5/14/17 17:38,5/14/17 17:39,2,9
211,1,5/14/17 12:32,5/14/17 12:32,9,6
211,4,5/14/17 17:11,5/14/17 17:11,8,6
211,2,5/14/17 10:02,5/14/17 10:03,10,1
75,2,5/14/17 13:39,5/14/17 13:39,2,10
75,3,5/14/17 17:30,5/14/17 17:30,2,1
195,2,5/14/17 7:18,5/14/17 7:18,5,8
195,2,5/14/17 18:09,5/14/17 18:09,2,6
195,3,5/14/17 4:56,5/14/17 4:57,4,10
195,1,5/14/17 11:32,5/14/17 11:32,7,4
61,2,5/14/17 10:25,5/14/17 10:26,1,8
61,3,5/14/17 7:40,5/14/17 7:40,9,8
61,4,5/14/17 18:02,5/14/17 18:03,6,9
61,3,5/14/17 14:23,5/14/17 14:25,1,9
236,1,5/14/17 14:48,5/14/17 14:48,1,2
236,2,5/14/17 9:28,5/14/17 9:29,2,10
236,1,5/14/17 11:51,5/14/17 11:52,1,9
236,4,5/14/17 10:24,5/14/17 10:24,1,6
63,3,5/14/17 5:49,5/14/17 5:50,9,6
63,3,5/14/17 11:34,5/14/17 11:34,6,10
63,2,5/14/17 9:36,5/14/17 9:36,8,3
63,2,5/14/17 8:42,5/14/17 8:43,8,1
57,4,5/14/17 16:32,5/14/17 16:33,7,4
57,4,5/14/17 9:42,5/14/17 9:42,8,5
213,2,5/14/17 18:41,5/14/17 18:42,8,4
213,1,5/14/17 12:36,5/14/17 12:37,8,5
213,3,5/14/17 18:19,5/14/17 18:19,7,4
103,2,5/14/17 11:26,5/14/17 11:26,5,4
103,3,5/14/17 11:03,5/14/17 11:03,4,5
103,3,5/14/17 7:09,5/14/17 7:09,5,3
105,4,5/14/17 19:42,5/14/17 19:43,1,3
105,2,5/14/17 17:16,5/14/17 17:16,3,2
105,4,5/14/17 15:22,5/14/17 15:23,4,9
40,3,5/14/17 8:55,5/14/17 8:55,3,1
40,2,5/14/17 8:45,5/14/17 8:45,7,3
40,1,5/14/17 18:30,5/14/17 18:31,7,3
204,2,5/14/17 12:15,5/14/17 12:16,1,9
204,1,5/14/17 10:13,5/14/17 10:13,5,6
250,1,5/14/17 9:28,5/14/17 9:28,2,1
250,1,5/14/17 10:52,5/14/17 10:53,6,10
250,1,5/14/17 19:23,5/14/17 19:24,8,5
62,1,5/14/17 16:17,5/14/17 16:18,2,8
62,1,5/14/17 4:27,5/14/17 4:28,4,9
62,4,5/14/17 11:28,5/14/17 11:28,3,8
144,3,5/14/17 15:39,5/14/17 15:39,5,6
144,4,5/14/17 8:31,5/14/17 8:31,4,5
144,4,5/14/17 15:08,5/14/17 15:09,5,10
144,1,5/14/17 16:28,5/14/17 16:28,2,5
144,2,5/14/17 6:44,5/14/17 6:45,2,5
9,2,5/14/17 14:43,5/14/17 14:44,4,1
9,1,5/14/17 7:33,5/14/17 7:33,2,3
66,1,5/14/17 13:10,5/14/17 13:10,6,4
66,1,5/14/17 17:15,5/14/17 17:15,4,2
66,2,5/14/17 13:19,5/14/17 13:20,2,8
66,3,5/14/17 5:04,5/14/17 5:04,6,3
28,3,5/14/17 15:52,5/14/17 15:52,4,2
28,3,5/14/17 6:00,5/14/17 6:00,2,4
28,1,5/14/17 18:28,5/14/17 18:29,10,4
9,3,5/14/17 19:07,5/14/17 19:07,6,4
9,1,5/14/17 15:36,5/14/17 15:37,3,7
9,1,5/14/17 15:16,5/14/17 15:16,5,4
9,2,5/14/17 15:25,5/14/17 15:26,3,7
9,3,5/14/17 10:19,5/14/17 10:19,10,3
53,1,5/14/17 4:45,5/14/17 4:45,1,8
53,2,5/14/17 12:01,5/14/17 12:02,4,3
53,1,5/14/17 4:41,5/14/17 4:42,7,1
53,3,5/14/17 18:19,5/14/17 18:20,10,5
53,2,5/14/17 12:51,5/14/17 12:51,2,8
221,1,5/14/17 13:19,5/14/17 13:20,1,9
221,4,5/14/17 6:13,5/14/17 6:13,5,7
221,2,5/14/17 19:56,5/14/17 19:57,8,3
221,3,5/14/17 6:10,5/14/17 6:11,10,2
207,2,5/14/17 4:29,5/14/17 4:29,8,9
207,4,5/14/17 15:20,5/14/17 15:20,2,10
86,3,5/14/17 9:02,5/14/17 9:03,5,2
86,1,5/14/17 6:42,5/14/17 6:42,10,8
86,4,5/14/17 17:37,5/14/17 17:38,3,5
86,2,5/14/17 17:49,5/14/17 17:50,4,7
86,2,5/14/17 13:21,5/14/17 13:21,1,3
206,3,5/14/17 9:55,5/14/17 9:55,2,4
206,3,5/14/17 14:55,5/14/17 14:55,2,3
206,3,5/14/17 6:57,5/14/17 6:57,6,10
206,3,5/14/17 6:04,5/14/17 6:05,8,4
206,1,5/14/17 12:02,5/14/17 12:02,6,4
185,2,5/14/17 11:06,5/14/17 11:06,9,1
185,1,5/14/17 18:22,5/14/17 18:23,9,1
177,1,5/14/17 7:43,5/14/17 7:44,4,10
177,3,5/14/17 5:13,5/14/17 5:14,1,5
177,4,5/14/17 5:41,5/14/17 5:42,2,7
9,1,5/14/17 15:05,5/14/17 15:05,7,10
9,2,5/14/17 8:00,5/14/17 8:00,3,1
192,1,5/14/17 13:38,5/14/17 13:38,5,9
192,3,5/14/17 14:30,5/14/17 14:30,7,10
192,1,5/14/17 7:21,5/14/17 7:21,3,7
192,3,5/14/17 13:42,5/14/17 13:43,4,9
92,2,5/14/17 12:16,5/14/17 12:17,10,5
92,2,5/14/17 13:12,5/14/17 13:13,2,8
92,1,5/14/17 13:51,5/14/17 13:51,9,10
92,1,5/14/17 16:35,5/14/17 16:35,4,8
92,4,5/14/17 11:47,5/14/17 11:48,8,1
39,3,5/14/17 9:02,5/14/17 9:02,9,10
39,3,5/14/17 8:53,5/14/17 8:53,6,1
39,1,5/14/17 10:01,5/14/17 10:01,5,7
39,1,5/14/17 7:48,5/14/17 7:48,3,1
164,4,5/14/17 9:12,5/14/17 9:12,3,4
164,1,5/14/17 11:10,5/14/17 11:10,6,10
164,4,5/14/17 12:56,5/14/17 12:56,5,7
140,4,5/14/17 11:41,5/14/17 11:41,4,2
140,2,5/14/17 9:56,5/14/17 9:56,7,3
140,2,5/14/17 16:02,5/14/17 16:02,5,4
235,2,5/14/17 8:55,5/14/17 8:55,5,2
235,1,5/14/17 7:01,5/14/17 7:01,6,10
235,1,5/14/17 16:02,5/14/17 16:03,10,1
235,3,5/14/17 7:32,5/14/17 7:32,7,6
42,4,5/14/17 9:01,5/14/17 9:02,1,8
42,1,5/14/17 4:27,5/14/17 4:28,3,4
42,4,5/14/17 10:29,5/14/17 10:29,9,4
42,4,5/14/17 19:07,5/14/17 19:07,7,6
114,3,5/14/17 13:46,5/14/17 13:47,7,10
114,1,5/14/17 4:15,5/14/17 4:16,5,9
114,1,5/14/17 5:35,5/14/17 5:35,3,5
114,2,5/14/17 12:53,5/14/17 12:53,9,10
114,1,5/14/17 15:01,5/14/17 15:01,9,10
184,3,5/14/17 6:53,5/14/17 6:53,7,2
184,4,5/14/17 19:44,5/14/17 19:44,7,4
184,2,5/14/17 16:36,5/14/17 16:36,3,5
184,4,5/14/17 15:44,5/14/17 15:44,10,5
56,3,5/14/17 11:52,5/14/17 11:53,10,1
56,4,5/14/17 15:41,5/14/17 15:41,9,3
56,3,5/14/17 5:04,5/14/17 5:04,1,2
56,2,5/14/17 5:00,5/14/17 5:00,1,3
56,2,5/14/17 17:45,5/14/17 17:45,4,2
159,4,5/14/17 5:06,5/14/17 5:07,9,2
159,4,5/14/17 10:56,5/14/17 10:56,6,10
159,1,5/14/17 12:32,5/14/17 12:33,10,7
274,1,5/14/17 17:41,5/14/17 17:41,4,8
274,1,5/14/17 8:09,5/14/17 8:10,2,9
274,1,5/14/17 9:08,5/14/17 9:09,9,2
274,1,5/14/17 6:07,5/14/17 6:07,7,6
25,2,5/14/17 7:06,5/14/17 7:07,6,8
25,2,5/14/17 7:41,5/14/17 7:41,2,8
25,1,5/14/17 17:53,5/14/17 17:54,5,2
25,1,5/14/17 16:19,5/14/17 16:20,6,1
25,3,5/14/17 8:04,5/14/17 8:04,7,5
193,3,5/14/17 4:14,5/14/17 4:15,10,6
193,4,5/14/17 17:41,5/14/17 17:42,8,4
193,1,5/14/17 16:15,5/14/17 16:16,4,10
83,2,5/14/17 17:42,5/14/17 17:42,9,5
83,3,5/14/17 18:30,5/14/17 18:31,5,10
83,2,5/14/17 15:27,5/14/17 15:27,5,8
83,3,5/14/17 14:09,5/14/17 14:09,4,7
167,1,5/14/17 5:33,5/14/17 5:33,9,6
167,2,5/14/17 13:43,5/14/17 13:44,3,9
167,3,5/14/17 5:20,5/14/17 5:21,9,3
283,2,5/14/17 13:31,5/14/17 13:32,3,8
283,2,5/14/17 6:56,5/14/17 6:56,3,7
283,2,5/14/17 6:36,5/14/17 6:36,5,7
266,3,5/14/17 11:03,5/14/17 11:03,3,2
266,1,5/14/17 7:09,5/14/17 7:10,1,7
266,4,5/14/17 10:11,5/14/17 10:11,6,9
266,1,5/14/17 4:39,5/14/17 4:39,6,5
266,1,5/14/17 10:40,5/14/17 10:40,7,9
238,2,5/14/17 19:30,5/14/17 19:30,5,4
238,4,5/14/17 8:52,5/14/17 8:52,4,2
66,1,5/14/17 15:10,5/14/17 15:11,3,10
66,2,5/14/17 4:25,5/14/17 4:26,1,9
66,2,5/14/17 7:07,5/14/17 7:07,2,7
66,1,5/14/17 10:22,5/14/17 10:22,1,4
66,3,5/14/17 12:16,5/14/17 12:16,4,6
37,3,5/14/17 5:45,5/14/17 5:46,2,9
37,4,5/14/17 17:56,5/14/17 17:56,7,8
37,4,5/14/17 10:31,5/14/17 10:31,3,5
37,3,5/14/17 14:09,5/14/17 14:09,6,1
285,3,5/14/17 4:33,5/14/17 4:34,8,3
285,3,5/14/17 14:46,5/14/17 14:47,3,9
285,1,5/14/17 16:34,5/14/17 16:34,10,7
285,2,5/14/17 13:51,5/14/17 13:51,6,9
274,4,5/14/17 7:03,5/14/17 7:04,4,9
274,3,5/14/17 15:16,5/14/17 15:17,8,7
240,2,5/14/17 5:52,5/14/17 5:53,1,9
240,3,5/14/17 8:14,5/14/17 8:14,4,3
240,2,5/14/17 19:52,5/14/17 19:53,3,7
240,1,5/14/17 7:48,5/14/17 7:49,9,6
240,4,5/14/17 17:48,5/14/17 17:48,6,4
263,4,5/14/17 18:07,5/14/17 18:09,10,1
263,2,5/14/17 6:53,5/14/17 6:53,8,10
263,1,5/14/17 19:28,5/14/17 19:28,8,10
263,1,5/14/17 9:42,5/14/17 9:42,6,5
128,2,5/14/17 13:54,5/14/17 13:54,2,1
128,2,5/14/17 10:29,5/14/17 10:29,3,2
128,2,5/14/17 7:25,5/14/17 7:26,8,3
128,3,5/14/17 9:45,5/14/17 9:45,1,8
128,3,5/14/17 10:07,5/14/17 10:08,7,2
86,3,5/14/17 14:11,5/14/17 14:12,10,5
86,3,5/14/17 18:49,5/14/17 18:51,10,1
86,4,5/14/17 5:49,5/14/17 5:49,5,7
86,4,5/14/17 13:57,5/14/17 13:57,8,9
86,1,5/14/17 8:56,5/14/17 8:57,1,4
283,4,5/14/17 19:34,5/14/17 19:34,3,2
283,2,5/14/17 17:40,5/14/17 17:40,1,2
283,3,5/14/17 16:42,5/14/17 16:43,4,6
210,3,5/14/17 4:14,5/14/17 4:15,8,5
210,3,5/14/17 7:53,5/14/17 7:54,2,7
210,3,5/14/17 18:46,5/14/17 18:46,9,8
210,4,5/14/17 19:23,5/14/17 19:23,3,8
182,2,5/14/17 10:21,5/14/17 10:22,6,3
182,3,5/14/17 18:01,5/14/17 18:01,7,4
182,3,5/14/17 9:35,5/14/17 9:35,6,10
182,3,5/14/17 7:12,5/14/17 7:13,5,8
279,1,5/14/17 10:46,5/14/17 10:47,8,4
279,2,5/14/17 6:18,5/14/17 6:18,4,6
279,4,5/14/17 9:56,5/14/17 9:57,6,8
158,2,5/14/17 9:51,5/14/17 9:52,5,7
158,1,5/14/17 4:41,5/14/17 4:41,2,5
158,4,5/14/17 17:33,5/14/17 17:34,10,4
201,4,5/14/17 14:33,5/14/17 14:33,3,1
201,2,5/14/17 14:54,5/14/17 14:54,3,1
201,2,5/14/17 7:15,5/14/17 7:16,5,3
222,1,5/14/17 15:14,5/14/17 15:15,8,1
222,1,5/14/17 8:50,5/14/17 8:50,10,7
222,3,5/14/17 10:54,5/14/17 10:55,10,1
222,1,5/14/17 11:41,5/14/17 11:41,3,5
222,4,5/14/17 5:00,5/14/17 5:00,6,2
252,1,5/14/17 10:22,5/14/17 10:23,10,1
252,3,5/14/17 15:24,5/14/17 15:24,3,6
252,3,5/14/17 15:16,5/14/17 15:17,9,7
252,1,5/14/17 10:13,5/14/17 10:14,8,9
175,1,5/14/17 8:09,5/14/17 8:10,5,1
175,2,5/14/17 19:11,5/14/17 19:11,2,7
175,1,5/14/17 18:26,5/14/17 18:26,8,10
175,4,5/14/17 17:02,5/14/17 17:02,6,5
175,4,5/14/17 4:18,5/14/17 4:18,8,5
76,2,5/14/17 8:32,5/14/17 8:33,4,8
76,3,5/14/17 5:44,5/14/17 5:45,2,9
76,4,5/14/17 12:51,5/14/17 12:51,8,7
175,3,5/14/17 9:35,5/14/17 9:35,5,8
175,4,5/14/17 5:09,5/14/17 5:09,10,8
175,4,5/14/17 6:38,5/14/17 6:39,10,3
95,1,5/14/17 11:16,5/14/17 11:16,8,5
95,2,5/14/17 14:38,5/14/17 14:39,6,10
95,3,5/14/17 18:21,5/14/17 18:22,9,5
95,1,5/14/17 10:21,5/14/17 10:22,4,3
95,1,5/14/17 7:13,5/14/17 7:14,3,9
11,4,5/14/17 9:25,5/14/17 9:25,3,6
11,3,5/14/17 11:55,5/14/17 11:55,10,8
11,3,5/14/17 12:35,5/14/17 12:36,10,7
11,1,5/14/17 17:17,5/14/17 17:17,9,3
11,2,5/14/17 14:47,5/14/17 14:47,10,3
219,1,5/14/17 18:50,5/14/17 18:51,5,10
219,2,5/14/17 11:55,5/14/17 11:55,7,8
61,3,5/14/17 16:21,5/14/17 16:21,5,2
61,1,5/14/17 6:34,5/14/17 6:34,7,8
61,3,5/14/17 16:10,5/14/17 16:10,5,7
61,2,5/14/17 11:23,5/14/17 11:23,5,3
75,3,5/14/17 10:43,5/14/17 10:43,9,10
75,1,5/14/17 4:31,5/14/17 4:31,9,3
297,3,5/14/17 10:56,5/14/17 10:56,10,9
297,4,5/14/17 8:29,5/14/17 8:29,3,1
215,4,5/14/17 9:39,5/14/17 9:39,9,4
215,2,5/14/17 18:14,5/14/17 18:14,6,3
94,2,5/14/17 9:42,5/14/17 9:42,4,10
94,2,5/14/17 8:39,5/14/17 8:39,9,1
94,2,5/14/17 15:50,5/14/17 15:51,9,8
250,1,5/14/17 13:36,5/14/17 13:36,2,4
250,4,5/14/17 13:35,5/14/17 13:35,10,5
250,4,5/14/17 6:14,5/14/17 6:15,8,10
158,1,5/14/17 9:00,5/14/17 9:00,5,6
158,4,5/14/17 15:51,5/14/17 15:51,8,5
294,2,5/14/17 16:57,5/14/17 16:57,4,5
294,1,5/14/17 5:16,5/14/17 5:16,7,8
294,1,5/14/17 12:55,5/14/17 12:55,6,7
294,2,5/14/17 17:44,5/14/17 17:45,2,7
258,4,5/14/17 15:55,5/14/17 15:56,1,6
258,1,5/14/17 17:01,5/14/17 17:01,5,6
258,2,5/14/17 18:06,5/14/17 18:07,7,1
211,3,5/14/17 12:19,5/14/17 12:19,5,9
211,1,5/14/17 4:24,5/14/17 4:25,2,6
211,3,5/14/17 12:15,5/14/17 12:16,6,1
211,1,5/14/17 13:43,5/14/17 13:44,8,5
2,3,5/14/17 9:03,5/14/17 9:03,5,2
2,4,5/14/17 14:15,5/14/17 14:16,4,10
37,1,5/14/17 7:30,5/14/17 7:31,10,2
37,2,5/14/17 12:36,5/14/17 12:37,7,9
37,1,5/14/17 15:37,5/14/17 15:37,9,2
37,2,5/14/17 18:24,5/14/17 18:25,7,10
37,3,5/14/17 6:09,5/14/17 6:09,8,6
39,1,5/14/17 14:57,5/14/17 14:57,2,6
39,4,5/14/17 12:06,5/14/17 12:07,4,1
150,2,5/14/17 5:11,5/14/17 5:11,3,1
150,1,5/14/17 12:01,5/14/17 12:01,6,2
150,4,5/14/17 8:07,5/14/17 8:08,4,6
150,1,5/14/17 7:45,5/14/17 7:45,1,3
150,3,5/14/17 10:52,5/14/17 10:52,4,3
80,4,5/14/17 15:52,5/14/17 15:52,4,3
80,4,5/14/17 18:25,5/14/17 18:27,1,10
80,1,5/14/17 19:53,5/14/17 19:54,10,7
106,3,5/14/17 4:48,5/14/17 4:49,7,4
106,3,5/14/17 10:22,5/14/17 10:23,10,2
106,4,5/14/17 6:57,5/14/17 6:57,3,10
106,1,5/14/17 16:14,5/14/17 16:14,9,1
216,3,5/14/17 16:37,5/14/17 16:37,5,4
216,4,5/14/17 19:43,5/14/17 19:43,2,6
216,1,5/14/17 19:46,5/14/17 19:46,5,7
216,1,5/14/17 16:48,5/14/17 16:48,8,5
216,1,5/14/17 12:16,5/14/17 12:17,1,10
279,2,5/14/17 7:01,5/14/17 7:01,9,7
279,1,5/14/17 4:12,5/14/17 4:12,1,5
279,4,5/14/17 18:30,5/14/17 18:31,10,2
264,1,5/14/17 6:30,5/14/17 6:30,9,5
264,1,5/14/17 5:02,5/14/17 5:02,9,6
264,3,5/14/17 15:11,5/14/17 15:12,2,10
144,3,5/14/17 18:50,5/14/17 18:51,10,2
144,2,5/14/17 4:31,5/14/17 4:31,3,2
144,4,5/14/17 12:16,5/14/17 12:17,5,2
144,2,5/14/17 15:08,5/14/17 15:08,1,3
144,2,5/14/17 5:37,5/14/17 5:38,6,5
201,4,5/14/17 9:20,5/14/17 9:20,5,10
201,3,5/14/17 19:10,5/14/17 19:10,5,3
201,4,5/14/17 17:35,5/14/17 17:35,1,2
201,4,5/14/17 14:48,5/14/17 14:48,7,8
145,1,5/14/17 4:26,5/14/17 4:26,10,7
145,3,5/14/17 13:45,5/14/17 13:46,7,9
145,3,5/14/17 17:13,5/14/17 17:13,3,4
296,2,5/14/17 5:09,5/14/17 5:09,6,9
296,4,5/14/17 8:22,5/14/17 8:23,7,4
296,4,5/14/17 6:36,5/14/17 6:36,3,5
191,2,5/14/17 4:16,5/14/17 4:17,4,10
191,1,5/14/17 8:30,5/14/17 8:31,3,9
265,2,5/14/17 8:54,5/14/17 8:54,10,7
265,1,5/14/17 10:21,5/14/17 10:21,3,5
167,1,5/14/17 7:45,5/14/17 7:46,10,1
167,4,5/14/17 17:34,5/14/17 17:35,6,2
167,1,5/14/17 14:03,5/14/17 14:04,6,4
275,4,5/14/17 9:14,5/14/17 9:14,9,4
275,2,5/14/17 15:48,5/14/17 15:48,1,7
264,2,5/14/17 7:32,5/14/17 7:32,8,10
264,2,5/14/17 13:57,5/14/17 13:57,7,6
8,3,5/14/17 6:27,5/14/17 6:27,9,8
8,3,5/14/17 9:49,5/14/17 9:49,6,5
295,2,5/14/17 14:35,5/14/17 14:35,4,8
295,1,5/14/17 17:51,5/14/17 17:52,1,5
295,2,5/14/17 11:56,5/14/17 11:56,8,4
295,1,5/14/17 10:17,5/14/17 10:18,1,7
282,2,5/14/17 15:14,5/14/17 15:15,5,1
282,4,5/14/17 18:26,5/14/17 18:26,4,5
282,1,5/14/17 7:10,5/14/17 7:10,9,2
282,4,5/14/17 6:46,5/14/17 6:46,2,6
282,2,5/14/17 17:23,5/14/17 17:24,8,3
66,4,5/14/17 7:17,5/14/17 7:17,9,3
66,3,5/14/17 9:24,5/14/17 9:24,5,7
66,3,5/14/17 18:10,5/14/17 18:10,1,5
165,4,5/14/17 9:24,5/14/17 9:24,8,9
165,2,5/14/17 11:56,5/14/17 11:56,1,5
